id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
810079455459762397,Rental unit in Vienna · ★4.93 · 2 bedrooms · 2 beds · 1 bath,479002957,Oliver,,Rudolfsheim-Fnfhaus,48.18622606682706,16.32588372685016,Entire home/apt,105,4,29,2023-09-02,4.33,1,277,29,
810121645369016188,Dome in Vienna · 1 bedroom · 1 bed · 1 bath,35577669,Philipp,,Penzing,48.20863523828247,16.248410300290406,Entire home/apt,200,1,0,,,1,364,0,
817074365855710841,Rental unit in Vienna · ★5.0 · 2 bedrooms · 3 beds · 1 bath,66781585,Gerhard,,Ottakring,48.210870869390064,16.326327801916758,Entire home/apt,140,2,5,2023-08-25,0.95,1,362,5,
810640105407617144,Rental unit in Vienna · ★3.67 · 2 bedrooms · 2 beds · 1.5 baths,497529441,Tolga,,Dbling,48.23317013021085,16.35407350943955,Entire home/apt,97,1,3,2023-08-11,1.18,1,345,3,
817177574954022828,Rental unit in Vienna · ★4.29 · 1 bedroom · 2 beds · 1.5 shared baths,156404033,Josef,,Landstra§e,48.195224201782175,16.38820125707505,Private room,74,1,7,2023-09-04,1.00,46,11,7,
817200207765914665,Rental unit in Vienna · ★4.25 · Studio · 1 bed · 1 bath,466542332,Jasmin,,Liesing,48.14102028025861,16.29031117376841,Entire home/apt,61,1,12,2023-08-24,2.14,1,163,12,
817202653189730800,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 shared baths,156404033,Josef,,Landstra§e,48.195188546500184,16.38940263923803,Private room,66,1,2,2023-07-31,0.42,46,8,2,
810665598359578542,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,459526456,Maximilian,,Innere Stadt,48.207612110122135,16.3805905588273,Entire home/apt,150,3,2,2023-07-08,0.75,2,143,2,
810706496333002110,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,33854803,Rojin,,Leopoldstadt,48.22117198166643,16.377155330688485,Entire home/apt,80,4,9,2023-07-26,1.25,2,8,9,
817316794691168256,Rental unit in Vienna · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,491384708,Paul,,Whring,48.22415969194478,16.344458455819705,Entire home/apt,119,2,5,2023-04-23,0.72,5,91,5,
810797610059474174,Serviced apartment in Vienna · ★4.81 · 2 bedrooms · 3 beds · 1 bath,379387505,Anna,,Innere Stadt,48.20353137732032,16.370252542997935,Entire home/apt,207,1,48,2023-09-04,6.67,2,55,48,
817325367080349000,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,2323733,Patricia,,Mariahilf,48.20024225369299,16.360098557549556,Entire home/apt,71,7,0,,,1,280,0,
817412506783862889,Rental unit in Vienna · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,156404033,Josef,,Ottakring,48.20572,16.3278,Private room,55,1,9,2023-08-31,1.29,46,5,9,
810833834873293188,Rental unit in Vienna · ★4.37 · 1 bedroom · 3 beds · 1 bath,149869000,Benjamin,,Favoriten,48.1741968,16.3553133,Entire home/apt,80,2,19,2023-08-30,2.77,2,307,19,
817439059291422918,Rental unit in Vienna · ★4.91 · 1 bedroom · 1 bed · 1 bath,41606248,Ivona,,Wieden,48.19874,16.36463,Entire home/apt,89,2,43,2023-08-20,6.65,1,208,43,
817488661896748210,Rental unit in Vienna · ★3.60 · 3 bedrooms · 4 beds · 1 bath,88128342,Adam,,Rudolfsheim-Fnfhaus,48.1928796921122,16.328647519774446,Entire home/apt,163,1,5,2023-08-06,0.98,59,279,5,
817811336631323841,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,27775775,Rene,,Leopoldstadt,48.213703539286996,16.378126828984897,Entire home/apt,75,1,2,2023-08-20,2,81,319,2,
811270940131998831,Rental unit in Vienna · ★4.86 · 1 bedroom · 3 beds · 1 bath,6024207,Christina,,Dbling,48.23550164219226,16.350057697949854,Entire home/apt,80,2,22,2023-08-21,3.06,2,347,22,
811310016174946710,Rental unit in Vienna · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,6024207,Christina,,Dbling,48.235496967299405,16.35009749881134,Entire home/apt,80,2,6,2023-07-07,0.84,2,300,6,
817966879114144688,Rental unit in Vienna · ★4.44 · 2 bedrooms · 2 beds · 1 bath,429229028,Frankel,,Leopoldstadt,48.22952418616064,16.388143947738772,Entire home/apt,70,1,9,2023-08-13,1.30,9,342,9,
817970452471479624,Rental unit in Vienna · ★4.48 · Studio · 2 beds · 1 bath,27775775,Rene,,Leopoldstadt,48.219919887780904,16.384410387540015,Entire home/apt,52,1,33,2023-09-05,5.29,81,318,33,
811487097112874636,Rental unit in Vienna · ★4.89 · 2 bedrooms · 3 beds · 1 bath,13053514,Eva,,Floridsdorf,48.255625,16.402862,Entire home/apt,56,3,18,2023-09-02,3.55,1,137,18,
818048842413135896,Rental unit in Vienna · 1 bedroom · 3 beds · 1 bath,498934137,Adin,,Leopoldstadt,48.2243934,16.3829604,Entire home/apt,91,2,0,,,8,81,0,
811574104714433435,Rental unit in Vienna · ★4.19 · 1 bedroom · 1 bed · 1 shared bath,496052458,Khurshed,,Rudolfsheim-Fnfhaus,48.19755543726021,16.32600144409826,Private room,13,1,31,2023-08-15,4.15,43,45,31,
818233062410400528,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,498934137,Adin,,Leopoldstadt,48.2243934,16.3829604,Entire home/apt,81,2,1,2023-04-29,0.23,8,81,1,
818240131241679112,Rental unit in Vienna · 1 bedroom · 3 beds · 1 bath,498934137,Adin,,Leopoldstadt,48.2243934,16.3829604,Entire home/apt,81,2,0,,,8,81,0,
811628468575396694,Rental unit in Vienna · 4 bedrooms · 8 beds · 2.5 baths,197665945,Peter,,Whring,48.2234991,16.3434112,Entire home/apt,160,2,2,2023-07-29,1.00,14,257,2,
818243333426741551,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,498934137,Adin,,Leopoldstadt,48.2243934,16.3829604,Entire home/apt,81,2,0,,,8,81,0,
812074846423572319,Rental unit in Vienna · ★4.72 · 1 bedroom · 2 beds · 1 bath,110127151,Julian,,Rudolfsheim-Fnfhaus,48.186242903649,16.323308859536372,Entire home/apt,68,2,47,2023-08-27,7.09,1,71,47,
818247790928150452,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,498934137,Adin,,Leopoldstadt,48.2243934,16.3829604,Entire home/apt,85,2,0,,,8,81,0,
818250272574119085,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,498934137,Adin,,Leopoldstadt,48.2243934,16.3829604,Entire home/apt,83,2,1,2023-04-29,0.23,8,81,1,
812107166601869948,Rental unit in Vienna · ★4.79 · 1 bedroom · 2 beds · 1 bath,27775775,Rene,,Liesing,48.141885971674235,16.288717337259598,Entire home/apt,52,1,33,2023-09-02,4.90,81,9,33,
818252468646898192,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,498934137,Adin,,Leopoldstadt,48.2243934,16.3829604,Entire home/apt,91,2,0,,,8,81,0,
812118239756787946,Aparthotel in Vienna · 1 bedroom · 1 bed · 1 bath,495823473,Michael,,Meidling,48.1802324,16.3342098,Entire home/apt,649,1,0,,,5,357,0,
818255234684569158,Rental unit in Vienna · 2 bedrooms · 3 beds · 1 bath,498934137,Adin,,Leopoldstadt,48.2243934,16.3829604,Entire home/apt,91,2,2,2023-05-26,0.45,8,81,2,
812123168524806721,Aparthotel in Vienna · 1 bedroom · 2 beds · 1 bath,495823473,Michael,,Meidling,48.1802324,16.3342098,Entire home/apt,560,1,0,,,5,362,0,
812126048495441851,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,153864304,Nadland Immoinvest,,Brigittenau,48.2397906,16.386481,Entire home/apt,118,1,1,2023-02-19,0.15,45,344,1,
812127396387974495,Aparthotel in Vienna · 1 bedroom · 1 bed · 1 bath,495823473,Michael,,Meidling,48.1802324,16.3342098,Entire home/apt,570,1,0,,,5,362,0,
812130824132445641,Aparthotel in Vienna · 1 bedroom · 2 beds · 1 bath,495823473,Michael,,Meidling,48.1802324,16.3342098,Entire home/apt,593,1,0,,,5,362,0,
812322955564734743,Rental unit in Vienna · ★4.83 · 2 bedrooms · 3 beds · 1 bath,485171868,Robert,,Brigittenau,48.22759252945024,16.36858345298302,Entire home/apt,126,2,6,2023-08-02,0.90,7,96,6,
812703604616430745,Rental unit in Vienna · ★4.67 · 1 bedroom · 2 beds · 1 bath,490819007,Christian,,Alsergrund,48.226194,16.3524068,Entire home/apt,104,2,21,2023-07-30,2.89,1,0,21,
818483074094374917,Rental unit in Vienna · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,499229860,Alan,,Mariahilf,48.196517375705255,16.35332862349098,Entire home/apt,95,3,16,2023-08-18,2.22,1,286,16,
812843364091402336,Rental unit in Vienna · ★5.0 · Studio · 1 bed · 1 bath,403192289,Inge-Marie,,Favoriten,48.1835268,16.3813154,Entire home/apt,120,2,16,2023-08-28,2.89,1,53,16,
818494724668055403,Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,143890244,Daniel,,Leopoldstadt,48.2189872,16.400543,Entire home/apt,98,2,8,2023-07-04,1.26,1,308,8,
812965164877842407,Rental unit in Vienna · ★3.67 · 1 bedroom · 4 beds · 2 baths,311166950,Keyone,,Hernals,48.21682160246623,16.34093345174756,Entire home/apt,90,1,6,2023-07-28,0.99,2,345,6,
813056375719021909,Rental unit in Vienna · ★4.81 · 1 bedroom · 1 bed · 1 bath,481490724,Steve,,Landstra§e,48.21024411638917,16.389048030941062,Entire home/apt,99,2,31,2023-09-07,4.27,4,316,31,
818628467670988339,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,135332938,Susanne,,Ottakring,48.21632646746971,16.31222708465575,Entire home/apt,128,2,0,,,3,358,0,
813075063752110445,Rental unit in Vienna · 1 bedroom · 2 beds · 1.5 baths,131433427,Claudia,,Brigittenau,48.23046684448942,16.38028401114065,Entire home/apt,90,1,0,,,2,0,0,
818642860036024993,Rental unit in Vienna · ★4.60 · 1 bedroom · 2 beds · 1 bath,405760182,Denis,,Favoriten,48.17267377646869,16.39401244240869,Entire home/apt,54,1,55,2023-09-05,7.78,2,137,55,
818661858837413800,Rental unit in Vienna · ★4.82 · 2 bedrooms · 3 beds · 1 bath,27775775,Rene,,Wieden,48.187378030737754,16.37596976333113,Entire home/apt,97,1,50,2023-08-25,7.61,81,77,50,
813090300016029996,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,11173438,Lisa,,Donaustadt,48.23478342664253,16.425546507362466,Entire home/apt,156,2,12,2023-08-24,2.38,1,259,12,
818696597380654328,Rental unit in Vienna · ★4.42 · Studio · 1 bed · 1 bath,280891183,Kai,,Margareten,48.193550359501614,16.35975611394788,Entire home/apt,66,1,19,2023-08-20,4.19,23,129,19,
813111660675740853,Rental unit in Vienna · Studio · 1 bed · 1.5 shared baths,131433427,Claudia,,Brigittenau,48.230477607126794,16.38038514801827,Private room,35,1,0,,,2,0,0,
813462542159356181,Rental unit in Vienna · ★4.58 · 2 bedrooms · 4 beds · 1 bath,227232876,Arthur,,Leopoldstadt,48.1934873089024,16.44852580088549,Entire home/apt,135,1,31,2023-09-01,4.84,21,183,31,
813464555339831042,Rental unit in Vienna · ★4.60 · 1 bedroom · 1 bed · 1.5 baths,498183202,Anderson,,Neubau,48.20478010640215,16.341402915344226,Entire home/apt,105,1,10,2023-07-29,1.60,1,85,10,
818740643321662697,Rental unit in Vienna · ★4.78 · 1 bedroom · 1 bed · 1 bath,242255104,Markus,,Landstra§e,48.189888773949725,16.388832052269198,Entire home/apt,35,1,23,2023-08-22,4.51,1,220,23,
818748499728913571,Home in Vienna · ★4.92 · 2 bedrooms · 2 beds · 1 bath,499356685,Helga,,Floridsdorf,48.262902426274515,16.41668881240279,Entire home/apt,95,3,12,2023-07-29,2.01,1,341,12,
813545923026634262,Condo in Vienna · ★4.33 · 2 bedrooms · 4 beds · 1.5 baths,165218032,Gerhard,,Meidling,48.18096818135828,16.33703402185942,Entire home/apt,65,2,9,2023-07-20,2.20,1,265,9,
818794752594787178,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,499367806,Eclectic Escape Apartments,,Brigittenau,48.24649278051684,16.371945820494293,Entire home/apt,101,1,2,2023-03-20,0.30,11,330,2,
813668970467745736,Rental unit in Vienna · ★4.59 · 2 bedrooms · 4 beds · 1 bath,498227122,Branka,,Simmering,48.16919818824254,16.414223789283305,Entire home/apt,80,1,51,2023-09-07,8.90,2,334,51,
818833104405352793,Rental unit in Vienna · ★4.62 · Studio · 2 beds · 1 bath,97275819,Raphael,,Ottakring,48.21153993148562,16.33819446585606,Entire home/apt,90,1,34,2023-08-14,6.14,33,355,34,
813794517301851516,Rental unit in Vienna · ★4.69 · 1 bedroom · 2 beds · 1.5 baths,79807227,Murat,,Landstra§e,48.187750404137624,16.398759097556212,Entire home/apt,81,2,13,2023-07-28,1.99,1,3,13,
818853935218372157,Rental unit in Vienna · 3 bedrooms · 4 beds · 3 baths,156404033,Josef,,Landstra§e,48.19515152805624,16.387964117580314,Entire home/apt,162,1,1,2023-03-13,0.17,46,252,1,
818929787491270077,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,455957052,Wolfgang,,Leopoldstadt,48.22537,16.38435,Entire home/apt,82,1,7,2023-08-13,1.79,1,353,7,
819287649858293814,Condo in Vienna · ★4.89 · Studio · 3 beds · 1 bath,147647380,Tarkan,,Landstra§e,48.199222020994675,16.403536007232955,Entire home/apt,62,1,9,2023-09-03,1.41,4,52,9,
819298496592851797,Rental unit in Vienna · ★2.17 · 1 bedroom · 1 bed · 1 shared bath,496052458,Khurshed,,Landstra§e,48.189650513095245,16.38952741191971,Private room,15,7,6,2023-08-09,0.96,43,54,6,
813902331439546393,Home in Vienna · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.22237132777555,16.47087774739106,Private room,50,1,0,,,10,356,0,
819302858170198121,Rental unit in Vienna · ★3.80 · 1 bedroom · 2 beds · 1 shared bath,496052458,Khurshed,,Landstra§e,48.187877773729284,16.389655535893265,Private room,14,7,5,2023-06-30,1.06,43,59,5,
813909683103186454,Home in Vienna · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.22183756353171,16.47246058114374,Private room,60,1,0,,,10,355,0,
813930131816368236,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,85088001,Niki,,Brigittenau,48.2292055,16.3658353,Entire home/apt,67,7,0,,,1,0,0,
819306545236628813,Rental unit in Vienna · 1 bedroom · 2 beds · 1.5 baths,48082469,Hanna,,Neubau,48.20655141929312,16.347996147019966,Entire home/apt,63,7,1,2023-04-11,0.20,1,83,1,
819332907973834609,Rental unit in Vienna · ★3.33 · 1 bedroom · 1 bed · 1.5 baths,97758463,Rebecca,,Ottakring,48.21632481861059,16.32005162537098,Private room,79,2,3,2023-07-15,1.01,1,67,3,
814298880000341200,Rental unit in Vienna · ★4.75 · 1 bedroom · 2 beds · 1 bath,498338125,Larissa,,Landstra§e,48.20992733617971,16.387348228662507,Entire home/apt,85,3,8,2023-05-29,1.28,1,0,8,
819371831521018241,Rental unit in Vienna · 5 bedrooms · 7 beds · 4.5 baths,156404033,Josef,,Landstra§e,48.195539769467615,16.389406964549664,Entire home/apt,633,1,0,,,46,0,0,
826172693860517503,Rental unit in Vienna · ★4.71 · 1 bedroom · 2 beds · 1.5 baths,500954340,Matthias,,Brigittenau,48.23063,16.36976,Entire home/apt,68,2,7,2023-08-17,1.23,1,74,7,
826207540515720670,Rental unit in Vienna · ★4.07 · 1 bedroom · 1 bed · 1 shared bath,104953821,Norbu,,Landstra§e,48.195039428186746,16.394217540677335,Private room,54,1,15,2023-08-18,2.66,11,276,15,
826289291592091258,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,299815831,Julia,,Floridsdorf,48.26104752789917,16.397530198691182,Entire home/apt,130,2,0,,,1,166,0,
819487951748119473,Rental unit in Vienna · ★4.63 · 1 bedroom · 2 beds · 1 bath,499507330,Markus,,Brigittenau,48.233208734454266,16.371896673016373,Entire home/apt,57,3,27,2023-09-06,4.33,1,116,27,
826559292588669233,Rental unit in Vienna · ★4.67 · 1 bedroom · 2 beds · 1 bath,192836015,Shay,,Brigittenau,48.2305874126243,16.36770608881752,Entire home/apt,61,1,3,2023-07-03,0.93,21,348,3,
820002984702096291,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,499612437,Reham,,Wieden,48.1915848,16.3766429,Entire home/apt,124,3,0,,,1,295,0,
826573355728182394,Rental unit in Vienna · ★4.44 · 1 bedroom · 2 beds · 1.5 baths,192836015,Shay,,Leopoldstadt,48.217723037919754,16.37948422696985,Entire home/apt,77,1,25,2023-08-25,4.03,21,31,25,
826701006704166022,Rental unit in Vienna · ★4.61 · Studio · 2 beds · 1 bath,249583292,Diana,,Landstra§e,48.197156204168,16.40600254357041,Entire home/apt,84,1,23,2023-08-20,3.54,35,146,23,
820107273780671628,Rental unit in Vienna · ★4.93 · 3 bedrooms · 3 beds · 1.5 baths,68371919,Savina,,Penzing,48.194554333538285,16.28205152031829,Entire home/apt,141,1,40,2023-08-27,6.06,1,120,40,
826803080463128663,Rental unit in Vienna · Studio · 2 beds · 1.5 baths,45580310,Christian,,Wieden,48.1905122,16.3644442,Entire home/apt,70,28,2,2023-06-19,0.45,4,232,2,
826811947468687616,Rental unit in Vienna · ★4.35 · 1 bedroom · 1 bed · 1 shared bath,88128342,Adam,,Margareten,48.18223374997296,16.361810673736223,Private room,56,1,23,2023-09-01,3.65,59,6,23,
820131659585515301,Serviced apartment in Vienna · ★4.92 · 1 bedroom · 2 beds · 1.5 baths,473779995,Merlinda,,Ottakring,48.20899117840508,16.329358202038176,Entire home/apt,123,2,39,2023-09-04,5.79,56,325,39,
826819341982365280,Rental unit in Vienna · ★4.67 · 4 bedrooms · 5 beds · 1 bath,88128342,Adam,,Margareten,48.18363695473407,16.361754981873386,Entire home/apt,265,1,9,2023-07-13,1.33,59,322,9,
826830528608893394,Rental unit in Vienna · ★4.85 · 1 bedroom · 1 bed · 1 bath,54741385,Oidahome,,Favoriten,48.18466987866224,16.38239992893723,Entire home/apt,115,1,20,2023-08-05,3.92,28,354,20,
826852945749647602,Condo in Vienna · 2 bedrooms · 2 beds · 1.5 baths,24590539,Melinda,,Wieden,48.1974075,16.3703482,Entire home/apt,290,2,1,2023-07-10,0.50,1,338,1,
820136028738832171,Rental unit in Vienna · ★4.51 · 1 bedroom · 1 bed · 1 bath,309769357,Georgiana,,Favoriten,48.16600895106964,16.34632709264442,Entire home/apt,60,1,45,2023-09-03,6.75,2,324,45,
827247217016092413,Rental unit in Vienna · ★4.92 · 3 bedrooms · 3 beds · 1 bath,501154225,Ognian,,Rudolfsheim-Fnfhaus,48.1857418757601,16.324239655837623,Entire home/apt,100,3,26,2023-09-03,5.10,1,303,26,
820184503911123871,Rental unit in Vienna · ★4.71 · Studio · 1 bed · 1.5 baths,61923940,Teresa,,Brigittenau,48.23221,16.37181,Entire home/apt,70,3,14,2023-08-14,2.23,1,46,14,
820192121015322294,Rental unit in Vienna · ★4.95 · 1 bedroom · 1 bed · 1 bath,54741385,Oidahome,,Favoriten,48.18399747451471,16.380501290932468,Entire home/apt,117,1,20,2023-09-06,5.22,28,355,20,
820199769476429502,Rental unit in Vienna · 2 bedrooms · 2 beds · 1 bath,135332938,Susanne,,Ottakring,48.21686265353789,16.311152408402652,Entire home/apt,220,2,1,2023-08-19,1,3,349,1,
820212024759428136,Serviced apartment in Vienna · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,473779995,Merlinda,,Ottakring,48.20942604293515,16.330993729314812,Entire home/apt,134,2,22,2023-09-03,3.37,56,331,22,
827252528244936149,Rental unit in Vienna · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,500862081,Sofie,,Favoriten,48.17720851570996,16.37009229453862,Entire home/apt,93,1,45,2023-09-03,6.92,2,342,45,
820267424658045343,Serviced apartment in Vienna · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,473779995,Merlinda,,Ottakring,48.20846120719268,16.330673276135595,Entire home/apt,138,2,21,2023-08-25,4.12,56,312,21,
827297985726711043,Rental unit in Vienna · ★4.23 · 1 bedroom · 2 beds · 1 shared bath,404652017,Alpheus,,Margareten,48.18356224393555,16.361760521866543,Private room,53,1,13,2023-09-06,1.99,61,9,13,
820310683344726971,Serviced apartment in Vienna · ★4.90 · 1 bedroom · 2 beds · 1.5 baths,473779995,Merlinda,,Ottakring,48.21082187842055,16.329615429813003,Entire home/apt,123,2,29,2023-09-04,4.29,56,341,29,
827302336294179590,Rental unit in Vienna · 1 bedroom · 2 beds · 1.5 baths,476512177,Home In Vienna,,Favoriten,48.141274386481044,16.39877776560667,Entire home/apt,130,2,0,,,4,343,0,
827318476106621462,Rental unit in Vienna · 1 bedroom · 2 beds · 1.5 baths,476512177,Home In Vienna,,Favoriten,48.14120049442422,16.39875630793455,Entire home/apt,130,2,0,,,4,349,0,
820432710675903145,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,347093021,Manuel,,Penzing,48.20213084393646,16.278299689292908,Entire home/apt,102,1,0,,,1,159,0,
827349842131136231,Rental unit in Vienna · 1 bedroom · 3 beds · 1 bath,500906463,Rima,,Alsergrund,48.21805,16.34304,Entire home/apt,76,1,0,,,9,250,0,
820700706333094609,Rental unit in Vienna · ★4.46 · 1 bedroom · 1 bed · 1 bath,360538833,Valentin,,Floridsdorf,48.25759,16.40804,Entire home/apt,71,1,13,2023-08-14,2.02,11,154,13,
820751649978614618,Rental unit in Vienna · ★4.70 · Studio · 2 beds · 1 bath,249583292,Diana,,Mariahilf,48.19415515228244,16.34807622033118,Entire home/apt,105,2,27,2023-08-20,3.99,35,172,27,
827354183856303900,Rental unit in Vienna · ★3.0 · 1 bedroom · 2 beds · 1 bath,500906463,Rima,,Hernals,48.21472,16.33981,Entire home/apt,82,1,3,2023-06-30,0.77,9,358,3,
827354758768042697,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,500906463,Rima,,Ottakring,48.209112671972704,16.336577820178377,Entire home/apt,69,1,0,,,9,363,0,
827355389958308459,Rental unit in Vienna · 1 bedroom · 1 bed · 1 shared bath,500906463,Rima,,Floridsdorf,48.25613350555644,16.38611691828782,Private room,42,1,1,2023-07-27,0.70,9,361,1,
827358211335991701,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,500906463,Rima,,Hernals,48.21322301800894,16.339573076533448,Entire home/apt,93,1,1,2023-04-09,0.20,9,0,1,
827358345081897992,Rental unit in Vienna · 1 bedroom · 2 beds · 1 shared bath,500906463,Rima,,Floridsdorf,48.25634,16.38797,Private room,51,1,0,,,9,355,0,
827378469709252438,Rental unit in Vienna · ★4.76 · 1 bedroom · 1 bed · 1 bath,252955210,Victor,,Rudolfsheim-Fnfhaus,48.19795,16.3232,Entire home/apt,51,4,17,2023-09-02,2.71,21,58,17,
820763081052787337,Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,499797064,Eduard,,Mariahilf,48.1996788,16.3595659,Entire home/apt,207,1,3,2023-08-11,0.66,6,334,3,
820764280181344700,Rental unit in Vienna · 2 bedrooms · 2 beds · 1 bath,499797064,Eduard,,Dbling,48.2432571,16.339283,Entire home/apt,221,1,1,2023-04-15,0.21,6,338,1,
827392425234219250,Rental unit in Vienna · 2 bedrooms · 2 beds · 1.5 baths,385064248,Blueground,,Margareten,48.1833214,16.3628948,Entire home/apt,107,30,0,,,299,354,0,
820832650769290285,Rental unit in Vienna · ★4.64 · 1 bedroom · 2 beds · 1.5 baths,97275819,Raphael,,Josefstadt,48.21119753975097,16.346741016013958,Entire home/apt,80,2,33,2023-07-26,4.88,33,335,33,
820898373357225017,Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,499367806,Eclectic Escape Apartments,,Brigittenau,48.24521356611507,16.37346736368153,Entire home/apt,99,1,6,2023-07-25,0.96,11,334,6,
820909850930870532,Rental unit in Vienna · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,499367806,Eclectic Escape Apartments,,Brigittenau,48.246989303806075,16.372192514342107,Entire home/apt,75,1,8,2023-06-07,1.24,11,345,8,
820917204700419098,Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,499367806,Eclectic Escape Apartments,,Brigittenau,48.24493636029376,16.372610476576146,Entire home/apt,82,1,5,2023-05-20,0.83,11,328,5,
820917286551060796,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,499367806,Eclectic Escape Apartments,,Brigittenau,48.246966794613016,16.374066356383427,Entire home/apt,94,1,2,2023-07-20,0.37,11,305,2,
827402796407955175,Rental unit in Vienna · ★4.72 · 1 bedroom · 1 bed · 1 bath,252955210,Victor,,Rudolfsheim-Fnfhaus,48.19883182820938,16.32244673862303,Entire home/apt,48,4,25,2023-09-04,4.14,21,136,25,
827412251819410833,Rental unit in Vienna · ★4.73 · 1 bedroom · 3 beds · 1 bath,252955210,Victor,,Rudolfsheim-Fnfhaus,48.19883182820938,16.32240382327879,Entire home/apt,58,4,22,2023-09-03,3.40,21,49,22,
827429399950152581,Rental unit in Vienna · ★4.60 · 1 bedroom · 1 bed · 1 bath,470272608,Amel,,Favoriten,48.17488012397446,16.36423697339745,Entire home/apt,62,2,10,2023-08-18,2.34,1,342,10,
821006417382125609,Rental unit in Vienna · ★4.60 · 1 bedroom · 1 bed · 1 bath,78200806,Sara,,Leopoldstadt,48.21801976294664,16.40579675049557,Entire home/apt,66,3,10,2023-08-15,1.97,1,38,10,
827495187497307130,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,123168633,Deniz,,Ottakring,48.206617825697116,16.327396253147505,Entire home/apt,100,3,0,,,1,23,0,
827613719047786004,Rental unit in Vienna · ★4.44 · 3 bedrooms · 4 beds · 1.5 baths,1643928,Harry,,Wieden,48.19357984105904,16.373837250443255,Entire home/apt,179,1,39,2023-09-03,5.88,29,301,39,
821023547202995969,Condo in Vienna · ★4.71 · 1 bedroom · 2 beds · 1 bath,499863522,Wei-Lin,,Donaustadt,48.2358911,16.4243511,Entire home/apt,120,2,7,2023-08-15,1.45,1,353,7,
827934913791459771,Rental unit in Vienna · ★5.0 · Studio · 1 bed · 1 bath,465344492,Thomas,,Hietzing,48.1917107696628,16.273479388238144,Entire home/apt,41,2,10,2023-09-05,1.60,1,352,10,
821138519960867774,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,126767607,Leon,,Wieden,48.1879296,16.3682053,Entire home/apt,69,5,6,2023-08-18,0.96,1,319,6,
827961449683300657,Serviced apartment in Vienna · ★4.21 · 1 bedroom · 1 bed · 1 bath,481918816,Ofir,,Brigittenau,48.23590739999999,16.3796538,Entire home/apt,109,1,14,2023-07-18,2.33,36,212,14,
821434105875307531,Rental unit in Vienna · ★4.63 · 1 bedroom · 2 beds · 1.5 baths,499367806,Eclectic Escape Apartments,,Brigittenau,48.24679938018241,16.37359155202465,Entire home/apt,75,1,8,2023-08-01,1.40,11,327,8,
821435889028807856,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,499367806,Eclectic Escape Apartments,,Brigittenau,48.2465,16.37211,Entire home/apt,87,1,5,2023-07-14,0.83,11,333,5,
821438263092755935,Rental unit in Vienna · ★4.40 · 1 bedroom · 2 beds · 1.5 baths,499367806,Eclectic Escape Apartments,,Brigittenau,48.24478318307942,16.373961489787906,Entire home/apt,95,1,5,2023-07-23,0.90,11,326,5,
